what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618614904
closed,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1332618614974
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1332618617333
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332618626399
opened,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618626760
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618626883
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618697690
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1332618697694
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1332618708279
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1332618708439
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1332618708476
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618715636
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618731566
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618732659
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618754167
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618773457
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1332618782997
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618796562
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1332618796562
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618797977
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618807615
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1332618813714
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618815070
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332618866870
opened,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618867066
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618867171
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618876474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332618879841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1332618879885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332618882955
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618925316
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618928081
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332618940643
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618955163
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618963722
closed,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618963722
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618966115
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618977090
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618979800
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618983085
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332618985517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332618987719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1332618987749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332618991041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332618995013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1332618995044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332619005472
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332619031958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332619031975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332619033937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332619053736
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1332619088248
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1332619088327
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1332619128386
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1332619128423
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy",1332619129292
opened,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332619132345
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332619132438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332619148993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332619149013
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1332619153387
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy",1332619153414
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1332619158404
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1332619158542
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332619166195
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1332619166195
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332619196997
closed,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332619196997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332619206427
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332619207633
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.run",1332619212493
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1332619213003
started,bundle,com.google.gwt.eclipse.oophm,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.oophm",1332619213047
opened,view,com.google.gwt.eclipse.oophm,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.DevModeView",1332619213591
activated,view,com.google.gwt.eclipse.oophm,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.DevModeView",1332619230593
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332619239989
activated,view,com.google.gwt.eclipse.oophm,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.DevModeView",1332619242765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332619245339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332619278090
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332619369920
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332619394854
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332619400303
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1332619406534
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332619407863
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1332619430852
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1332619439422
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1332619439758
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1332619439992
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332619457421
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332619460230
