what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886012060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886012228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886012401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886012591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886012924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886013240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886013397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886013554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886013715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886013904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886014084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886014472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886015333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886015494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886015660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886015834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886016011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886016201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886016590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886016899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886017053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886017208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886017371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886017542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886017750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886018014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886018336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886018487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886018621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886018792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886018965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886019136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886019450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886028917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886029414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886029930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886030579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886030879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886031632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886031877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886032619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886032834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886033460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886033656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886034069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886034384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886034718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886034919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886035107
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886035255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886035427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886035634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886035976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886036218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886036667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886036903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886037938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886038567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886038791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886038985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886039679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886039874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886040064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886040634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886040810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886040964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886041390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886041544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886041694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886042143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886042297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886042450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886042937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886043090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886043246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886043624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886043771
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332886043962
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1332886046162
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.indent",1332886047067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332886048120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332886065711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332886093920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332886105185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332886108620
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332886110018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332886147818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332886159421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332886190956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332886286364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332886302790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1332886303194
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.indent",1332886304020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332886305292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887459892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887718088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887727208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887732729
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332887738133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887742177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887744259
opened,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332887750835
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332887750891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887754139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887759149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887765368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887773775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332887851802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888589989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1332888592148
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332888593711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1332888594320
started,bundle,com.google.gdt.eclipse.platform,2.5.2.v201202290255-rel-r36,"com.google.gdt.eclipse.platform",1332888599333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888599633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888601972
executed,command,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.gwtCompileProject",1332888602004
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332888602226
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888612428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888670741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888680773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888728836
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1332888735494
started,bundle,com.google.gwt.eclipse.oophm,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.oophm",1332888735609
opened,view,com.google.gwt.eclipse.oophm,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.DevModeView",1332888736782
activated,view,com.google.gwt.eclipse.oophm,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.DevModeView",1332888736832
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332888739554
activated,view,com.google.gwt.eclipse.oophm,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.DevModeView",1332888750287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888754371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888757767
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332888862417
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888867970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888869896
executed,command,com.google.appengine.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.appengine.eclipse.core.deployToGoogle",1332888873464
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332888873579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332888873599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889011768
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332889011840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889020435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889058423
activated,view,com.google.gwt.eclipse.oophm,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.DevModeView",1332889063064
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332889064332
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332889065203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889067911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889073260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889073658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889075783
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889082956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889086736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889277465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889278247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889557585
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889559972
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889839838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889840667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889888331
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332889890241
activated,editor,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332889890546
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1332889940106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889946791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889947606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889947966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889948791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332889949311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890019256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890061661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890073331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332890108336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890155781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890192521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890193961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890196331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890197066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890557017
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890558447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332890814457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332890827432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332890827687
