what,kind,bundleId,bundleVersion,description,time
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.5.0.r36x201202061313,"com.google.gdt.eclipse.designer.UiBinder",1332093233612
started,bundle,org.eclipse.wb.core,1.3.0.r36x201202052311,"org.eclipse.wb.core",1332093233612
started,bundle,org.eclipse.wb.core.lib,1.3.0.r36x201202052311,"org.eclipse.wb.core.lib",1332093233612
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r36x201202052340,"org.eclipse.wb.discovery.core",1332093233612
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r36x201202052340,"org.eclipse.wb.discovery.ui",1332093233612
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1332093233612
os,sysinfo,,,"win32",1332093233612
arch,sysinfo,,,"x86",1332093233612
ws,sysinfo,,,"win32",1332093233612
locale,sysinfo,,,"en_CA",1332093233612
processors,sysinfo,,,"8",1332093233612
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1332093233612
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1332093233612
java.specification.name,sysinfo,,,"Java Platform API Specification",1332093233612
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332093233612
java.specification.version,sysinfo,,,"1.6",1332093233612
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1332093233612
java.version,sysinfo,,,"1.6.0_25",1332093233612
java.vm.info,sysinfo,,,"mixed mode, sharing",1332093233612
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1332093233612
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1332093233612
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332093233612
java.vm.specification.version,sysinfo,,,"1.0",1332093233612
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1332093233612
java.vm.version,sysinfo,,,"20.0-b11",1332093233612
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332093237758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332093240038
started,bundle,com.google.gdt.eclipse.platform.shared,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.platform.shared",1332093268168
started,bundle,com.google.gdt.eclipse.platform.e36,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.platform.e36",1332093268168
started,bundle,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core",1332093268247
started,bundle,com.google.appengine.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.appengine.eclipse.core",1332093268340
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1332093268372
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1332093268668
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1332093268668
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1332093268668
error,log,,,"Error while tracking project-level changes from a change in R/",1332093268700
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1332093268762
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332093268762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1332093268770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1332093268770
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1332093268793
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1332093268895
error,log,,,"Error while tracking project-level changes from a change in R/",1332093268934
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.appengine.rpc",1332093269458
started,bundle,com.google.gdt.eclipse.designer.hosted,2.5.0.r36x201202052353,"com.google.gdt.eclipse.designer.hosted",1332093269481
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1332093269629
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1332093269629
started,bundle,com.google.gdt.eclipse.maven,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.maven",1332093269988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332093270589
started,bundle,com.google.gdt.eclipse.suite,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.suite",1332093270923
error,log,,,"Build path contains duplicate entry: 'com.google.appengine.eclipse.core.GAE_CONTAINER' for project 'MeetUpScheduler'",1332093272361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332093273431
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1332093273462
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1332093273548
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1332093273650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332093283976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332093781320
started,bundle,org.eclipse.wb.core.xml,1.3.0.r36x201202052344,"org.eclipse.wb.core.xml",1332093793619
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1332093794270
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332093794315
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1332093794582
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1332093794631
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332093794664
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1332093794817
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1332093794820
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332093802558
closed,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332093802558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332093812314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332093940384
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094077692
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094077755
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332094080251
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094080430
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094080506
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332094094772
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094095006
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094097553
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094098035
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094098862
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094099162
closed,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094099163
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332094101586
started,bundle,com.google.gdt.eclipse.designer.wizards,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.wizards",1332094101734
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1332094101789
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.run",1332094104277
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1332094104351
started,bundle,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.oophm",1332094104666
opened,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094104900
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094104926
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332094105651
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094107203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094110481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094111001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094111846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094127410
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094127509
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094128981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094129364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094154577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094156965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094210759
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332094218986
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094220377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094230949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094231307
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332094291884
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094293157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094331458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094331842
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332094354597
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094412219
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332094420756
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094422025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094423500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094423708
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332094598241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1332094617916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094621931
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094665552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094668198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094700848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1332094700861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094701527
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094747160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094747166
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332094747171
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094749812
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332094750893
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094752197
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332094754164
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094758942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094761458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094761807
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332094767254
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332094842215
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332094887059
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094887253
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094887338
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332094887696
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094887879
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094887992
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332094889773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094906292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332094924326
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332095076019
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332095076663
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332095095046
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1332095099626
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1332095099853
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1332095099986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332095219744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332095224680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332095225549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332095234851
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332095236929
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332095244501
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1332095250951
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332095528967
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332095538568
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332095543573
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332095544461
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1332095545050
started,bundle,org.eclipse.wb.os,1.3.0.r36x201202052311,"org.eclipse.wb.os",1332095546667
started,bundle,org.eclipse.wb.os.win32,1.3.0.r36x201202052311,"org.eclipse.wb.os.win32",1332095546677
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1332095551042
